id,date,ticker,emo_label,senti_label,text
100218,2020-01-17,TSLA,anxiety,bearish,"Tesla fib level broke, going back to $492. If that breaks we can see $480 today [grimacing face]"
100219,2020-01-17,TSLA,anxiety,bearish,Tesla All aboard the tank train [locomotive]
100220,2020-01-17,TSLA,belief,bearish,Tesla what happened to all those intolerant“bulls” who are attacking anyone with a negative view on trashlacoin? I guess they are busy figuring out what to do after losing a huge bundle today [face with thermometer]
100221,2020-01-17,TSLA,anger,bearish,Tesla where Tf are my telsa bulls? [skull]
100222,2020-01-17,BA,belief,bullish,Boeing everyone wanting in better get in. The earnings are figured into these levels. [rocket]
100223,2020-01-17,DIS,confusion,bullish,"Disney if it finishes here in an hour, then I correctly predicted two closes in a row. [cookie]"
100224,2020-01-17,BA,belief,bearish,Boeing $320 and your [peanuts] will be tested soon! When’s the 737 Max redesign coming out?
100225,2020-01-17,AAPL,disgust,bullish,They really hate Apple in this 317 area [woozy face]
100226,2020-01-17,DIS,depression,bearish,Disney Stocks hit record highs simply means DIS is dipping [face with tears of joy]
100227,2020-01-17,BA,amusement,bearish,Boeing ok this is what I’ve been waiting for [beaming face with smiling eyes] [thumbs up] close it on up bulls so I can grab some more puts on a discount.
100228,2020-01-17,BA,amusement,bearish,Boeing offer more for that delta and I'll buy 50 more puts [winking face]
100229,2020-01-17,TSLA,excitement,bearish,"What, you thought unprofitable Tesla was just going to go up and up forever? [chart increasing]"
100230,2020-01-17,GOOGL,belief,bullish,Google just print 1480!!!!!! Please [folded hands]
100231,2020-01-17,AAPL,anxiety,bullish,Apple [bear] s r speechless n has reached a new level of insanity [face with tears of joy] super
100232,2020-01-17,MSFT,confusion,bullish,Microsoft What’s everyone’s PT for open on Tuesday? [money mouth face]
100233,2020-01-18,TSLA,confusion,bearish,"Tesla [thinking face] . Have a good weekend everyone. Time will tell where this goes, but I like the action right now. It needs a correction before earnings."
100235,2020-01-18,TSLA,disgust,bearish,"Tesla 480 450 420 400 who’s fault is it when these number show up near term [face with tears of joy] lambos bruh $6,000 next week bruh [rolling on the floor laughing]"
100236,2020-01-18,TSLA,panic,bearish,"Tesla Sry bulls. Gap down Tuesday, sell off below 492 [man shrugging] [chart decreasing]"
100237,2020-01-18,NFLX,optimism,bullish,"Netflix [dollar banknote] booked a week earlier, ER scares me"
100238,2020-01-19,AAPL,amusement,bearish,Apple loaded puts on this one for post earnings collapse !!! [rolling on the floor laughing] [face with tears of joy]
100239,2020-01-19,AAPL,anxiety,bearish,Apple ready to get my down payment for my house next week [money mouth face]
100240,2020-01-21,AAPL,disgust,bearish,Apple bulls believing every day green [grinning face with smiling eyes]
100241,2020-01-21,BA,panic,bearish,Boeing dont miss the next leg [backhand index pointing down]
100242,2020-01-21,TSLA,excitement,bullish,Tesla Shorts kinda left us...I think they went to BA. Much weaker than we are. [face with tears of joy] [rocket]
100243,2020-01-21,AMZN,excitement,bullish,Amazon sooooo we’re going to the moon right [rolling on the floor laughing] [cowboy hat face] [face with tears of joy] [folded hands] [United States] [rocket]
100244,2020-01-21,BA,amusement,bearish,Boeing You made me so much money today I could kiss you. [smiling face with heart eyes]
100245,2020-01-21,AMZN,belief,bullish,Amazon [crystal ball] new all-time high coming this week. It’s time.
100246,2020-01-21,TSLA,excitement,bullish,Tesla about to start up again! [rocket]
100247,2020-01-21,BA,excitement,bearish,Boeing open 300 its incoming all big money go ah [face with tears of joy] rats run in dark [backhand index pointing up]
100248,2020-01-21,BA,anxiety,bearish,Boeing $175 price target 2020 [locomotive] all aboard!!!! PUTS are on fire [fire]
100249,2020-01-21,TSLA,disgust,bullish,Tesla might really run to 600 [frowning face with open mouth]
100250,2020-01-22,TSLA,confusion,bullish,"Tesla y’all need to realize that indicators don’t always work (I think they never work). Think about it, if they worked that great we would all be millionaires in a week! I don’t wanna hear about how the rsi is so high etc [zany face]"
100251,2020-01-22,BA,confusion,bearish,"Boeing they aren’t going to let the “free markets” rip this one apart. They will probably have the fed buy this due to “having impact on employment in the nation” [face with tears of joy] I’m jk, but seriously they will do everything to prolong a drop."
100252,2020-01-22,BA,belief,bearish,"Boeing looking for a test of 307, 300, then 297 [thumbs up light skin tone]"
100253,2020-01-22,BA,amusement,bearish,Boeing tomorrow fake pump up in the morning and down like today [rolling on the floor laughing]
100254,2020-01-22,NFLX,amusement,bearish,Netflix love when they lie to kill shorts so they can short [smiling face with hearts]
100255,2020-01-22,BA,optimism,bearish,"Boeing Bought a $30 put at beginning of day, the stock started to bounce me and I thought “oh well” as it slowly started losing value. A few hours later I sold the same put for $490. [man shrugging]"
100256,2020-01-22,BA,optimism,bearish,"Boeing no position because I made to much off nvax and was busy with that, but I saw the decline back in end of December. Had all these bling bulls talking now their all gone. Hope y'all found your shirt. [rolling on the floor laughing]"
100257,2020-01-22,BA,anxiety,bearish,Boeing Will go below 300 today probably [smiling face with horns]
100258,2020-01-22,BA,confusion,bearish,"Boeing ALARM! BA is selling off, what do we do? HALT the trade! Call the analysts in our payroll to reaffirm a ‘BUY’ rating, ready? -Yes!. - Start buying!! (True story) [face with raised eyebrow]"
100259,2020-01-22,TSLA,excitement,bullish,Tesla blowup your account 50% overnight [bear] and we [rocket] see you at [crescent moon]
100260,2020-01-22,BA,ambiguous,bearish,Boeing if disappointment he is implying a big drop ahead lmao [rolling on the floor laughing]
100261,2020-01-22,TSLA,optimism,bullish,Tesla I thought Christmas was over whatd I wake up to [money bag]
100262,2020-01-22,BA,surprise,bearish,Boeing i was really surprise at how they were able to pump almost 300million into this garbage yesterday right after the halt just so it wont burn and crash like their planes [fire] [face with tears of joy] but for how long are they going to be able to hold before [airplane]
100263,2020-01-22,GOOG,belief,bullish,Google A close above 1500 would be sweet [crossed fingers]
100264,2020-01-22,TSLA,amusement,bullish,Tesla how much of this float is still short?! [rolling on the floor laughing]
100265,2020-01-22,BA,optimism,bearish,Boeing ughhhh I feel dirty purchasing this... [face with rolling eyes] [face with monocle]
100266,2020-01-22,BA,anger,bearish,Boeing Stooopid company run by MORONS with no moral scruples ... short to $0.99 [bomb] [call me hand dark skin tone] [face with tears of joy]
100267,2020-01-22,TSLA,belief,bullish,"Tesla working so well, hold strong [flexed biceps] [person raising hand] [chart increasing] [money bag] [check mark]"
100269,2020-01-22,TSLA,disgust,bullish,Tesla Bull Flag breakout now.... poor bears. [man facepalming]
100270,2020-01-22,BA,disgust,bearish,Boeing don’t buy bulls... let it find it’s bottom under 300... until then tho... [dashing away]
100271,2020-01-22,BA,optimism,bearish,Boeing the bounce has allowed me to add another short position [thumbs up light skin tone]
100272,2020-01-22,BA,amusement,bearish,Boeing Jun July fly date at 1 billion a month [rolling on the floor laughing]
100273,2020-01-22,BA,panic,bearish,Boeing ready for the next leg down [backhand index pointing down]
100274,2020-01-22,MSFT,optimism,bearish,"Microsoft why is it selling?!? We got an upgrade this morning, 10th day with an upgrade in a row!! [face with tears of joy]"
100275,2020-01-22,TSLA,disgust,bullish,"Tesla good job bears! Almost made it a red day for tsla, better luck next time [confounded face]"
100276,2020-01-22,TSLA,anxiety,bullish,"Tesla “I never saw where the engines come down with no wings, no anything, and they’re landing” -Drumpf [face with tears of joy]"
100277,2020-01-22,BA,disgust,bearish,Boeing Did the analyst on fast money really just recommend changing the name of the 737 Max.. because that's not unethical at all. [face with tears of joy]
100278,2020-01-22,NFLX,confusion,bearish,"Netflix sooo if 360 doesn't work, let's live to trade another day! [thinking face] [face with monocle] [sleepy face] [ogre]"
100279,2020-01-23,TSLA,anxiety,bullish,"Tesla If someone isn't posting charts or fundamental research, mute them, who needs a wants to be a trader calling bottom and tops without having a clue of what accurate valuation versus FOMO and technical is. Tik Tok Boom [bomb]"
100280,2020-01-23,BA,disgust,bearish,Boeing WAIT UNTIL THE NEW CEO ANNOUNCES DIVIDED CUT.. [face with tears of joy]
100281,2020-01-23,AAPL,optimism,bullish,"Apple Alright 320, if we don't get ya tomorrow the ER is right around the corner. We'll get ya soon one way or another [victory hand]"
100282,2020-01-23,TSLA,disgust,bullish,"Tesla please drop 10% tomorrow, I want in! [face with tears of joy]"
100283,2020-01-23,BA,optimism,bearish,Boeing flight was postponed tomorrow. That was the only bullish event for tomorrow. Expecting bleeding towards 300 now [bullseye]
100284,2020-01-23,AAPL,confusion,bullish,Apple wonder if it’s time to unload [face with monocle]
100285,2020-01-23,V,amusement,bullish,Visa turned out to be a spectacular call [winking face with tongue]
100286,2020-01-23,TSLA,belief,bullish,Tesla Tesla’s Growing fleet is getting safer even without autopilot [wine glass] [four leaf clover] [rocket] [thumbs up]
100287,2020-01-23,TSLA,optimism,bullish,Tesla literally at this moment doing a Fortnite dance..Flossing [money mouth face]
100288,2020-01-23,BA,anxiety,bearish,Boeing no fly till July now Coronavirus [bear]
100289,2020-01-23,AAPL,anxiety,bullish,Apple I bought for 319.90 ..I still have longgg way to go [alien]
100290,2020-01-23,V,excitement,bullish,Visa Its a healthy pullback But Visa is a money making machine. It will bounce back soon enough. [winking face] [money mouth face] [smiling face with smiling eyes]
100291,2020-01-23,TSLA,excitement,bullish,Tesla cheap calls for the afternoon pump. [beaming face with smiling eyes]
100292,2020-01-23,BA,optimism,bearish,"Boeing they gave bulls one day of optimism this week, tmw its a wrap into ER...Bears sitting back eating popcorn enjoying the show [face with tears of joy]"
100293,2020-01-23,TSLA,disgust,bullish,"Tesla man it sucks how every time Tesla drops, it never recovers...such a blood bath [face with rolling eyes]"
100294,2020-01-23,TSLA,optimism,bullish,Tesla Lot of bears posting with bullish flags today.. [man shrugging]
100295,2020-01-23,BA,belief,bullish,"Boeing now we all know when 737 Max will recertify, smart money has priced in based on that and buying left and right, Bears [bear] before too late, you should join the bulls party."
100296,2020-01-23,NFLX,belief,bullish,Netflix Bought 23 $345 1/24 Calls for $0.42 yesterday. They were worth $7.00 on today's close [money mouth face]
100297,2020-01-24,TSLA,excitement,bullish,Tesla if Elon mentions or hinting of some sort of future buy back program I can assure everyone that Tesla will squeeze every short seller for good. [wine glass] [four leaf clover] [rocket] [smiling face with open hands] [folded hands]
100298,2020-01-24,TSLA,anxiety,bullish,Tesla [bear] are about to go down again
100299,2020-01-24,SBUX,excitement,bullish,Starbucks Literally everything in my portfolio has been hitting 52 week highs except this [face with tears of joy]
100300,2020-01-24,AMZN,anxiety,bearish,Amazon we may get close but $1200 before $2000. [face with tears of joy]
100301,2020-01-24,TSLA,confusion,bullish,"Tesla Turn the machines back on! Turn the machines back on (sorry, couldn't resist) [thinking face]"
100302,2020-01-24,NFLX,anxiety,bullish,Netflix Very nice to see this ticker get its mojo back [smiling face with smiling eyes]
100303,2020-01-24,TSLA,optimism,bullish,Tesla time to RISE and FLEX [flexed biceps medium light skin tone]
100304,2020-01-24,TSLA,disgust,bullish,Tesla time to make all the [bear] as panda [panda]
100305,2020-01-24,DIS,ambiguous,bearish,Disney [face with tears of joy] those who bought PUTS your welcome!!
100306,2020-01-24,BABA,depression,bearish,Alibaba deliveries are going to drop. Very sad [disappointed face]
100307,2020-01-24,AAPL,depression,bearish,Apple knew I should’ve bought 20!! [man facepalming light skin tone]
100308,2020-01-24,TSLA,anxiety,bearish,Tesla lol its so obvious what happened. Tesla pulled forward deliveries from Q1 Of this year-into Q4 of last year. look at Europe data [face with tears of joy] elon knew if they missed that 360k target they were boned. First quarter sales going to get wrecked.
100309,2020-01-25,BA,optimism,bullish,"Boeing holy, successful flight tomorrow, good earnings next week [face with tears of joy] this thing is going to fly !"
